agency_cd,site_no,parameter_cd,ts_id,loc_web_ds,month_nu,day_nu,begin_yr,end_yr,count_nu,max_va_yr,max_va,min_va_yr,min_va,mean_va,p05_va,p10_va,p20_va,p25_va,p50_va,p75_va,p80_va,p90_va,p95_va
USGS,05325000,00060,73412,,1,1,1904,2023,104,2017,6990,1935,58.0,1080,84.0,141,190,267,570,1450,1750,2800,3640.0
USGS,05325000,00060,73412,,1,2,1904,2023,104,2017,6970,1935,60.0,1060,82.0,141,180,248,547,1410,1700,2750,3620.0
USGS,05325000,00060,73412,,1,3,1904,2023,104,2017,6850,1934,67.0,1050,88.0,135,186,247,545,1440,1700,2700,3540.0
USGS,05325000,00060,73412,,1,4,1904,2023,104,2017,6560,1934,68.0,1040,84.0,126,190,267,542,1430,1690,2640,3500.0
USGS,05325000,00060,73412,,1,5,1904,2023,104,2017,6180,1934,70.0,1020,80.0,119,190,262,550,1410,1610,2590,3490.0
USGS,05325000,00060,73412,,1,6,1904,2023,104,2017,5910,1934,68.0,1000,80.0,116,190,256,542,1380,1600,2420,3460.0
USGS,05325000,00060,73412,,1,7,1904,2023,104,2017,5690,1935,71.0,979,83.0,117,190,254,515,1340,1600,2380,3430.0
USGS,05325000,00060,73412,,1,8,1904,2023,104,2017,5500,1934,67.0,960,77.0,118,190,263,510,1290,1510,2310,3350.0
USGS,05325000,00060,73412,,1,9,1904,2023,104,2017,5350,1935,62.0,942,79.0,120,190,253,520,1290,1520,2250,3320.0
USGS,05325000,00060,73412,,1,10,1904,2023,104,2017,5240,1934,65.0,933,82.0,118,190,260,534,1270,1560,2200,3460.0
USGS,05325000,00060,73412,,1,11,1904,2023,104,2017,5140,1934,62.0,919,85.0,120,190,244,486,1240,1550,2160,3520.0
USGS,05325000,00060,73412,,1,12,1904,2023,104,2017,5040,1934,62.0,909,81.0,125,190,243,496,1230,1540,2110,3440.0
USGS,05325000,00060,73412,,1,13,1904,2023,104,2017,4880,1934,60.0,891,79.0,122,190,253,496,1210,1500,2060,3420.0
USGS,05325000,00060,73412,,1,14,1904,2023,104,2017,4670,1934,58.0,872,80.0,127,184,251,487,1180,1500,2040,3400.0
USGS,05325000,00060,73412,,1,15,1904,2023,104,2017,4460,1934,55.0,854,82.0,120,180,248,486,1160,1500,1990,3260.0
USGS,05325000,00060,73412,,1,16,1904,2023,104,2017,4250,1940,55.0,840,81.0,129,183,245,487,1150,1500,1940,3140.0
USGS,05325000,00060,73412,,1,17,1904,2023,104,2011,4280,1940,50.0,830,76.0,125,183,241,485,1170,1500,1900,2970.0
USGS,05325000,00060,73412,,1,18,1904,2023,104,2011,4130,1940,44.0,815,73.0,122,183,238,458,1170,1480,1850,2920.0
USGS,05325000,00060,73412,,1,19,1904,2023,104,2011,4110,1940,44.0,811,73.0,119,183,234,479,1160,1400,1800,2970.0
USGS,05325000,00060,73412,,1,20,1904,2023,104,2011,4060,1940,42.0,805,77.0,117,187,231,480,1150,1370,1760,3070.0
USGS,05325000,00060,73412,,1,21,1904,2023,104,2017,4000,1940,42.0,799,77.0,117,188,220,476,1170,1330,1730,2990.0
USGS,05325000,00060,73412,,1,22,1904,2023,104,2017,4450,1940,44.0,800,82.0,121,190,240,473,1200,1300,1750,2950.0
USGS,05325000,00060,73412,,1,23,1904,2023,104,2017,5030,1940,44.0,804,81.0,129,198,240,485,1170,1260,1800,2820.0
USGS,05325000,00060,73412,,1,24,1904,2023,104,2017,5790,1940,46.0,802,81.0,129,200,240,475,1140,1280,1790,2730.0
USGS,05325000,00060,73412,,1,25,1904,2023,104,2017,6440,1940,44.0,801,85.0,130,195,240,480,1110,1260,1760,2640.0
USGS,05325000,00060,73412,,1,26,1904,2023,104,2017,6820,1940,44.0,808,83.0,124,190,229,473,1090,1250,1740,2550.0
USGS,05325000,00060,73412,,1,27,1904,2023,104,2017,6870,1940,46.0,808,87.0,126,190,240,473,1100,1240,1740,2470.0
USGS,05325000,00060,73412,,1,28,1904,2023,104,2017,6800,1940,50.0,805,78.0,127,190,226,475,1090,1260,1730,2430.0
USGS,05325000,00060,73412,,1,29,1904,2023,104,2017,6720,1940,50.0,808,78.0,127,190,225,486,1080,1250,1820,2360.0
USGS,05325000,00060,73412,,1,30,1904,2023,104,2017,6670,1940,55.0,817,78.0,128,188,231,483,1050,1230,1790,2510.0
USGS,05325000,00060,73412,,1,31,1904,2023,104,2006,6800,1940,55.0,835,78.0,128,190,263,456,1030,1230,1770,2850.0
USGS,05325000,00060,73412,,2,1,1904,2023,104,2006,8810,1940,50.0,872,79.0,134,193,236,442,1040,1260,1890,2940.0
USGS,05325000,00060,73412,,2,2,1904,2023,104,2006,9580,1940,55.0,872,81.0,133,190,241,470,1040,1260,1860,2930.0
USGS,05325000,00060,73412,,2,3,1904,2023,104,2006,9720,1940,55.0,869,82.0,133,190,227,493,1020,1220,1850,2950.0
USGS,05325000,00060,73412,,2,4,1904,2023,104,2006,9340,1940,55.0,863,82.0,132,190,228,488,1010,1220,1820,2920.0
USGS,05325000,00060,73412,,2,5,1904,2023,104,2006,8020,1940,60.0,845,82.0,134,190,228,473,1020,1210,1810,2790.0
USGS,05325000,00060,73412,,2,6,1904,2023,104,2006,7160,1940,60.0,838,81.0,134,179,232,483,1000,1200,1810,2900.0
USGS,05325000,00060,73412,,2,7,1904,2023,104,2006,7080,1940,60.0,836,72.0,135,200,240,463,1000,1220,1780,2960.0
USGS,05325000,00060,73412,,2,8,1904,2023,104,2006,6880,1940,50.0,824,84.0,135,179,241,440,997,1220,1750,2930.0
USGS,05325000,00060,73412,,2,9,1904,2023,104,2006,6350,1940,50.0,816,86.0,135,190,248,467,989,1240,1750,2910.0
USGS,05325000,00060,73412,,2,10,1904,2023,104,2017,5900,1940,46.0,808,83.0,133,190,242,491,974,1240,1750,2880.0
USGS,05325000,00060,73412,,2,11,1904,2023,104,2017,5800,1940,48.0,838,91.0,133,190,236,495,986,1230,1800,2980.0
USGS,05325000,00060,73412,,2,12,1904,2023,104,2017,5660,1940,46.0,838,88.0,133,194,251,492,1010,1240,1850,2940.0
USGS,05325000,00060,73412,,2,13,1904,2023,104,2017,5570,1940,48.0,843,93.0,133,197,222,500,1020,1210,2010,2890.0
USGS,05325000,00060,73412,,2,14,1904,2023,104,2017,5590,1940,46.0,858,97.0,133,204,242,500,1020,1320,2180,2960.0
USGS,05325000,00060,73412,,2,15,1904,2023,104,2017,5730,1940,48.0,870,103.0,135,207,251,483,1060,1340,2180,3330.0
USGS,05325000,00060,73412,,2,16,1904,2023,104,2017,6030,1940,50.0,885,95.0,134,216,242,490,1110,1340,2180,3470.0
USGS,05325000,00060,73412,,2,17,1904,2023,104,2017,6340,1940,55.0,897,97.0,132,207,266,493,1140,1340,2420,3540.0
USGS,05325000,00060,73412,,2,18,1904,2023,104,2017,6770,1940,60.0,920,92.0,133,220,261,505,1140,1370,2430,3640.0
USGS,05325000,00060,73412,,2,19,1904,2023,104,2017,7620,1940,65.0,966,102.0,133,250,266,542,1140,1400,2750,3460.0
USGS,05325000,00060,73412,,2,20,1904,2023,104,2017,9030,1940,72.0,1080,98.0,139,259,273,545,1210,1550,2920,3800.0
USGS,05325000,00060,73412,,2,21,1904,2023,104,2017,11700,1940,70.0,1200,98.0,143,240,276,550,1270,1670,2980,5520.0
USGS,05325000,00060,73412,,2,22,1904,2023,104,2017,12400,1940,75.0,1290,103.0,141,236,271,568,1300,1600,3130,6070.0
USGS,05325000,00060,73412,,2,23,1904,2023,104,2017,13300,1940,70.0,1340,117.0,142,222,282,569,1300,1650,3040,6530.0
USGS,05325000,00060,73412,,2,24,1904,2023,104,2017,13500,1940,70.0,1420,124.0,142,250,295,573,1600,1800,3130,7290.0
USGS,05325000,00060,73412,,2,25,1904,2023,104,2017,12700,1940,65.0,1490,115.0,144,250,294,585,1600,1870,3190,8390.0
USGS,05325000,00060,73412,,2,26,1904,2023,104,1983,13900,1940,60.0,1540,121.0,147,257,314,639,1690,1950,3370,7840.0
USGS,05325000,00060,73412,,2,27,1904,2023,104,1983,14100,1940,60.0,1590,118.0,166,270,308,728,1970,2060,3740,8210.0
USGS,05325000,00060,73412,,2,28,1904,2023,104,1983,14600,1940,70.0,1690,116.0,163,275,311,836,1940,2200,4150,8800.0
USGS,05325000,00060,73412,,2,29,1904,2020,26,1992,11600,1940,75.0,2300,88.0,125,241,254,891,3410,4370,8590,10800.0
USGS,05325000,00060,73412,,3,1,1905,2023,105,1983,16600,1934,108.0,2010,133.0,188,312,370,1010,2210,2760,6220,8630.0
USGS,05325000,00060,73412,,3,2,1905,2023,105,1983,20000,1936,106.0,2120,150.0,188,323,376,1020,2270,3010,6480,8290.0
USGS,05325000,00060,73412,,3,3,1905,2023,105,1983,22500,1936,108.0,2220,162.0,202,340,380,1030,2390,3030,6780,8030.0
USGS,05325000,00060,73412,,3,4,1905,2023,105,1983,23100,1934,95.0,2300,165.0,228,342,395,1070,2560,3160,6940,7950.0
USGS,05325000,00060,73412,,3,5,1905,2023,105,1983,23400,1934,98.0,2370,172.0,246,352,445,1120,2690,3200,6660,8280.0
USGS,05325000,00060,73412,,3,6,1905,2023,105,1983,24400,1934,98.0,2480,173.0,270,362,495,1160,2680,3720,6630,8250.0
USGS,05325000,00060,73412,,3,7,1905,2023,105,1983,26000,1934,108.0,2620,188.0,266,375,519,1400,3010,3770,6050,8310.0
USGS,05325000,00060,73412,,3,8,1905,2023,105,1983,27500,1934,110.0,2790,204.0,269,396,507,1400,3000,4010,7000,8620.0
USGS,05325000,00060,73412,,3,9,1905,2023,105,2020,30100,1934,135.0,2920,213.0,268,399,535,1560,3190,3950,7030,9560.0
USGS,05325000,00060,73412,,3,10,1905,2023,105,2020,28700,1934,135.0,2990,229.0,281,479,592,1600,3150,3790,7110,10400.0
USGS,05325000,00060,73412,,3,11,1905,2023,105,2020,26600,1940,109.0,3110,244.0,318,476,597,1700,3370,3920,7490,10700.0
USGS,05325000,00060,73412,,3,12,1905,2023,105,2020,25400,1934,98.0,3330,263.0,354,558,652,1800,3980,5200,7680,10500.0
USGS,05325000,00060,73412,,3,13,1905,2023,105,2020,24600,1934,128.0,3630,267.0,354,594,752,1950,4640,5600,9050,13200.0
USGS,05325000,00060,73412,,3,14,1905,2023,105,2020,23500,1934,129.0,3910,255.0,363,773,880,2000,5060,6190,9840,17400.0
USGS,05325000,00060,73412,,3,15,1905,2023,105,2010,23600,1934,152.0,4280,284.0,394,822,1000,2370,6020,6580,11800,18900.0
USGS,05325000,00060,73412,,3,16,1905,2023,105,2010,30900,1934,136.0,4760,294.0,366,860,1050,2420,6160,7150,12500,19200.0
USGS,05325000,00060,73412,,3,17,1905,2023,105,2010,45700,1940,109.0,5210,288.0,368,858,1060,2770,6290,7970,15400,18900.0
USGS,05325000,00060,73412,,3,18,1905,2023,105,2010,58200,1934,98.0,5670,291.0,422,1010,1200,3170,6900,8530,15100,19700.0
USGS,05325000,00060,73412,,3,19,1905,2023,105,2010,61800,1934,92.0,6170,308.0,438,928,1100,3640,7470,9220,15900,20400.0
USGS,05325000,00060,73412,,3,20,1905,2023,105,2010,63400,1940,120.0,6670,322.0,433,1030,1350,3510,8050,9950,16000,22900.0
USGS,05325000,00060,73412,,3,21,1905,2023,105,2010,63500,1940,126.0,7150,371.0,471,1070,1390,3790,8110,11200,15800,22400.0
USGS,05325000,00060,73412,,3,22,1905,2023,105,2019,67700,1940,167.0,7480,413.0,586,1160,1540,3930,8910,10100,17500,25700.0
USGS,05325000,00060,73412,,3,23,1905,2023,105,2019,67500,1940,126.0,7670,405.0,606,1060,1720,4520,8750,10700,17400,24900.0
USGS,05325000,00060,73412,,3,24,1905,2023,105,2019,65000,1934,100.0,7830,443.0,672,1260,1650,4440,8950,10800,17400,24800.0
USGS,05325000,00060,73412,,3,25,1905,2023,105,2019,64500,1934,108.0,8110,592.0,716,1320,1960,5500,9540,12000,18200,24600.0
USGS,05325000,00060,73412,,3,26,1905,2023,105,2019,65000,1934,130.0,8460,621.0,777,1550,2070,6000,10300,11900,17500,24300.0
USGS,05325000,00060,73412,,3,27,1905,2023,105,2019,66100,1934,144.0,8890,695.0,896,1750,2170,6100,12000,13100,17400,25500.0
USGS,05325000,00060,73412,,3,28,1905,2023,105,2019,66100,1934,155.0,9310,751.0,1090,1830,2500,6370,12100,13600,18300,26600.0
USGS,05325000,00060,73412,,3,29,1905,2023,105,2019,64100,1934,164.0,9660,756.0,1080,2000,2700,6410,12700,15400,20200,28200.0
USGS,05325000,00060,73412,,3,30,1905,2023,105,2019,61700,1934,173.0,10000,811.0,1120,2380,3020,7740,13600,16300,20700,27400.0
USGS,05325000,00060,73412,,3,31,1905,2023,105,2019,59800,1934,275.0,10500,948.0,1230,2380,2870,7610,15100,16400,23300,28400.0
USGS,05325000,00060,73412,,4,1,1904,2023,120,2019,59600,1934,249.0,10600,952.0,1170,2450,2790,6850,14200,16400,25200,34900.0
USGS,05325000,00060,73412,,4,2,1904,2023,120,2019,59500,1934,143.0,10800,906.0,1140,2530,2910,6600,14900,18100,27200,35600.0
USGS,05325000,00060,73412,,4,3,1904,2023,120,2019,57900,1931,669.0,11000,982.0,1240,2650,2980,6730,15400,18800,27100,33400.0
USGS,05325000,00060,73412,,4,4,1904,2023,120,2019,54900,1911,679.0,11000,972.0,1340,2670,3020,6490,15600,19500,28100,33000.0
USGS,05325000,00060,73412,,4,5,1904,2023,120,2019,51200,1911,734.0,11000,1010.0,1470,2670,2980,6360,15200,18200,27400,33100.0
USGS,05325000,00060,73412,,4,6,1904,2023,120,1997,51800,1931,630.0,11100,937.0,1520,2660,3080,6620,15700,20100,28100,31500.0
USGS,05325000,00060,73412,,4,7,1904,2023,120,1997,61900,1931,692.0,11400,889.0,1550,2650,3060,6650,14600,19000,29600,43200.0
USGS,05325000,00060,73412,,4,8,1904,2023,120,1965,79000,1931,708.0,11800,869.0,1510,2580,3010,6550,13700,17500,28600,45700.0
USGS,05325000,00060,73412,,4,9,1904,2023,120,1965,92200,1931,692.0,12000,833.0,1360,2660,3140,6490,13200,16800,27600,46700.0
USGS,05325000,00060,73412,,4,10,1904,2023,120,1965,92700,1935,732.0,11900,806.0,1270,2570,2990,6510,14000,16100,26700,46400.0
USGS,05325000,00060,73412,,4,11,1904,2023,120,1965,91600,1931,692.0,11800,801.0,1250,2500,2860,6680,14000,16100,26200,47400.0
USGS,05325000,00060,73412,,4,12,1904,2023,120,1965,89600,1931,630.0,11700,765.0,1170,2540,2750,6970,13400,16300,25300,48500.0
USGS,05325000,00060,73412,,4,13,1904,2023,120,1965,83200,1931,556.0,11600,793.0,1190,2480,3160,6660,13700,16400,25500,51900.0
USGS,05325000,00060,73412,,4,14,1904,2023,120,1965,74400,1934,494.0,11600,748.0,1200,2400,3190,7120,13500,17700,26800,50900.0
USGS,05325000,00060,73412,,4,15,1904,2023,120,1969,74400,1934,391.0,11500,793.0,1170,2270,2940,7130,14000,17600,25300,48000.0
USGS,05325000,00060,73412,,4,16,1904,2023,120,1969,75500,1934,372.0,11400,740.0,1160,2250,2810,6900,14400,17400,26300,45000.0
USGS,05325000,00060,73412,,4,17,1904,2023,120,1969,72700,1934,376.0,11200,740.0,1130,2190,2680,6790,14900,16800,27600,43200.0
USGS,05325000,00060,73412,,4,18,1904,2023,120,2001,68600,1934,309.0,10900,792.0,1100,2140,2660,6600,14400,15900,29400,39600.0
USGS,05325000,00060,73412,,4,19,1904,2023,120,2001,63500,1934,302.0,10600,792.0,1100,2100,2660,6410,13900,16100,29100,36200.0
USGS,05325000,00060,73412,,4,20,1904,2023,120,2001,58100,1934,288.0,10300,735.0,1060,1880,2600,6230,13300,15900,27400,33500.0
USGS,05325000,00060,73412,,4,21,1904,2023,120,2001,53300,1934,282.0,10100,697.0,1170,1760,2540,6140,13000,15600,27400,34500.0
USGS,05325000,00060,73412,,4,22,1904,2023,120,2019,50200,1934,287.0,9960,697.0,1210,1770,2470,5870,12800,15000,26100,31400.0
USGS,05325000,00060,73412,,4,23,1904,2023,120,2001,51000,1934,161.0,9750,734.0,1230,1780,2370,5740,12300,14600,24700,30500.0
USGS,05325000,00060,73412,,4,24,1904,2023,120,2001,56000,1934,196.0,9590,734.0,1220,1810,2370,5960,12200,14400,23000,30500.0
USGS,05325000,00060,73412,,4,25,1904,2023,120,2001,63300,1934,224.0,9470,735.0,1170,1940,2460,5920,12700,14900,21700,28200.0
USGS,05325000,00060,73412,,4,26,1904,2023,120,2001,69700,1934,223.0,9360,737.0,1110,1910,2470,5660,12700,14900,21200,27100.0
USGS,05325000,00060,73412,,4,27,1904,2023,120,2001,68400,1934,188.0,9210,741.0,1240,1820,2510,5730,12500,14900,21000,26400.0
USGS,05325000,00060,73412,,4,28,1904,2023,120,2001,62700,1934,219.0,9010,690.0,1270,1880,2420,5720,12200,14500,22100,25400.0
USGS,05325000,00060,73412,,4,29,1904,2023,120,2001,56500,1934,172.0,8800,634.0,1230,1870,2320,5840,12100,14100,21300,26300.0
USGS,05325000,00060,73412,,4,30,1904,2023,120,2001,51100,1934,133.0,8630,696.0,1200,2010,2340,5810,11700,14100,19900,25500.0
USGS,05325000,00060,73412,,5,1,1904,2023,120,2001,46400,1934,144.0,8500,707.0,1190,1890,2360,5670,11400,14300,19300,24000.0
USGS,05325000,00060,73412,,5,2,1904,2023,120,2001,42700,1934,128.0,8380,769.0,1190,1820,2410,5550,11200,14300,19600,24000.0
USGS,05325000,00060,73412,,5,3,1904,2023,120,2001,39400,1934,133.0,8230,768.0,1210,1890,2370,5420,11400,14100,19700,23900.0
USGS,05325000,00060,73412,,5,4,1904,2023,120,2001,36700,1934,149.0,8100,738.0,1180,1820,2270,5310,12100,14300,19200,25200.0
USGS,05325000,00060,73412,,5,5,1904,2023,120,2001,35200,1934,170.0,7920,706.0,1130,1860,2190,5270,12500,14100,18600,26300.0
USGS,05325000,00060,73412,,5,6,1904,2023,120,2001,34600,1934,165.0,7790,673.0,1160,1890,2200,5170,11500,13500,19000,24400.0
USGS,05325000,00060,73412,,5,7,1904,2023,120,2001,34500,1934,106.0,7690,826.0,1120,1870,2320,5400,11400,13100,18500,22600.0
USGS,05325000,00060,73412,,5,8,1904,2023,120,2001,33600,1934,145.0,7550,873.0,1090,1840,2380,5070,11100,12500,18500,23000.0
USGS,05325000,00060,73412,,5,9,1904,2023,120,2001,31900,1934,180.0,7400,849.0,1080,1810,2340,4990,10800,12000,18200,21700.0
USGS,05325000,00060,73412,,5,10,1904,2023,120,2019,31100,1934,121.0,7280,868.0,1040,1850,2350,4990,10600,11800,17200,20900.0
USGS,05325000,00060,73412,,5,11,1904,2023,120,1993,34300,1934,104.0,7250,868.0,966,1850,2430,4670,10200,12200,17100,20300.0
USGS,05325000,00060,73412,,5,12,1904,2023,120,1993,40700,1934,98.0,7310,855.0,955,1950,2330,4470,10300,11900,17100,20600.0
USGS,05325000,00060,73412,,5,13,1904,2023,120,1993,42900,1934,100.0,7350,797.0,898,2000,2270,4410,11200,12200,17200,20900.0
USGS,05325000,00060,73412,,5,14,1904,2023,120,1993,41400,1934,94.0,7360,751.0,901,1900,2190,4590,10400,12600,17200,22100.0
USGS,05325000,00060,73412,,5,15,1904,2023,120,2023,48000,1934,90.0,7370,704.0,926,1890,2110,5070,9980,12300,17100,20900.0
USGS,05325000,00060,73412,,5,16,1904,2023,120,2023,55500,1934,101.0,7330,693.0,905,1890,2100,5300,9900,11700,16100,22100.0
USGS,05325000,00060,73412,,5,17,1904,2023,120,2023,57400,1934,103.0,7260,697.0,955,1840,2090,5070,10200,11500,15400,22400.0
USGS,05325000,00060,73412,,5,18,1904,2023,120,2023,52800,1934,92.0,7190,578.0,928,1750,2120,5110,9800,12000,15500,20500.0
USGS,05325000,00060,73412,,5,19,1904,2023,120,2023,45500,1934,102.0,7120,585.0,899,1700,2070,5290,10000,11800,16500,21900.0
USGS,05325000,00060,73412,,5,20,1904,2023,120,2023,37900,1934,73.0,7030,574.0,944,1750,2030,5080,10600,11500,16100,20900.0
USGS,05325000,00060,73412,,5,21,1904,2023,120,2023,31800,1934,73.0,7000,563.0,940,1790,1980,5030,10600,11400,16500,20800.0
USGS,05325000,00060,73412,,5,22,1904,2023,120,2019,27800,1934,71.0,7010,525.0,926,1770,2050,4830,10100,10900,17600,23100.0
USGS,05325000,00060,73412,,5,23,1904,2023,120,1960,33800,1934,80.0,6970,533.0,870,1660,2000,4720,9620,10800,17200,23000.0
USGS,05325000,00060,73412,,5,24,1904,2023,120,1960,32300,1934,96.0,6840,574.0,870,1570,1910,4890,9420,10400,16700,22300.0
USGS,05325000,00060,73412,,5,25,1904,2023,120,2019,32800,1934,71.0,6840,577.0,848,1590,1890,5040,9130,10600,15800,22500.0
USGS,05325000,00060,73412,,5,26,1904,2023,120,2019,33400,1934,65.0,6810,526.0,807,1680,1960,4900,8930,10800,14800,21200.0
USGS,05325000,00060,73412,,5,27,1904,2023,120,2019,34800,1934,64.0,6740,522.0,801,1620,1920,5220,9160,10400,14600,19700.0
USGS,05325000,00060,73412,,5,28,1904,2023,120,2019,39100,1934,60.0,6770,576.0,812,1740,2030,5260,9000,10200,15000,18800.0
USGS,05325000,00060,73412,,5,29,1904,2023,120,2019,42300,1934,57.0,6790,576.0,824,1760,2040,5470,8850,11000,15100,18000.0
USGS,05325000,00060,73412,,5,30,1904,2023,120,2019,44800,1934,53.0,6890,502.0,800,1730,2010,5370,8740,11100,14700,18400.0
USGS,05325000,00060,73412,,5,31,1904,2023,120,2019,46100,1934,50.0,6990,473.0,759,1750,2160,5540,9260,11100,14700,18200.0
USGS,05325000,00060,73412,,6,1,1903,2023,121,2019,44800,1934,50.0,7170,479.0,731,1680,2280,5750,10600,11300,14900,18500.0
USGS,05325000,00060,73412,,6,2,1903,2023,121,2019,42800,1934,52.0,7080,548.0,710,1620,2140,5610,10100,12000,14300,19300.0
USGS,05325000,00060,73412,,6,3,1903,2023,121,2019,40700,1934,53.0,6970,501.0,678,1680,2060,5700,9760,12000,14900,18900.0
USGS,05325000,00060,73412,,6,4,1903,2023,121,2019,37700,1934,55.0,6800,574.0,722,1560,1950,5620,9580,11500,14500,18800.0
USGS,05325000,00060,73412,,6,5,1903,2023,121,2019,34700,1934,58.0,6630,531.0,774,1470,2050,5340,9240,10900,13700,18300.0
USGS,05325000,00060,73412,,6,6,1903,2023,121,2019,31700,1934,62.0,6460,573.0,728,1450,1970,5010,9340,10300,13400,17000.0
USGS,05325000,00060,73412,,6,7,1903,2023,121,1991,30300,1934,86.0,6350,528.0,784,1580,1990,4790,9210,9800,14000,16500.0
USGS,05325000,00060,73412,,6,8,1903,2023,121,1991,31900,1934,188.0,6310,466.0,702,1650,2100,4860,9060,10100,13600,16100.0
USGS,05325000,00060,73412,,6,9,1903,2023,121,1991,32800,1934,192.0,6440,462.0,651,1530,1880,4650,8650,10300,16000,18400.0
USGS,05325000,00060,73412,,6,10,1903,2023,121,1991,32000,1934,174.0,6550,475.0,676,1520,1890,4720,9010,10400,15600,19300.0
USGS,05325000,00060,73412,,6,11,1903,2023,121,1991,30100,1934,137.0,6550,465.0,632,1530,1930,4850,8980,10800,15800,19000.0
USGS,05325000,00060,73412,,6,12,1903,2023,121,1991,28100,1926,310.0,6590,501.0,576,1520,2000,4880,9410,11100,16000,18300.0
USGS,05325000,00060,73412,,6,13,1903,2023,121,2018,26400,1935,319.0,6700,482.0,711,1440,1970,5000,10600,11700,15400,18900.0
USGS,05325000,00060,73412,,6,14,1903,2023,121,2018,25500,1935,312.0,6800,445.0,668,1470,2020,5060,10700,12200,15300,19500.0
USGS,05325000,00060,73412,,6,15,1903,2023,121,1991,25000,1933,313.0,6970,460.0,637,1470,2080,5310,10700,13000,16100,20100.0
USGS,05325000,00060,73412,,6,16,1903,2023,121,2001,27600,1934,303.0,7120,497.0,621,1470,2090,5350,10500,13100,16400,21500.0
USGS,05325000,00060,73412,,6,17,1903,2023,121,2001,33500,1934,235.0,7530,510.0,663,1460,1970,5770,10500,12600,18600,22700.0
USGS,05325000,00060,73412,,6,18,1903,2023,121,2001,34400,1934,162.0,7880,462.0,620,1440,1890,6220,10400,12800,19200,24000.0
USGS,05325000,00060,73412,,6,19,1903,2023,121,1993,40000,1933,214.0,8040,414.0,569,1530,1960,5830,11100,12600,19100,25900.0
USGS,05325000,00060,73412,,6,20,1903,2023,121,1993,66900,1934,147.0,8320,459.0,612,1440,1820,5540,10800,12100,18500,27500.0
USGS,05325000,00060,73412,,6,21,1903,2023,121,1993,75100,1934,179.0,8510,486.0,684,1360,1770,5960,11000,12000,18400,28000.0
USGS,05325000,00060,73412,,6,22,1903,2023,121,1993,73400,1934,166.0,8700,476.0,664,1250,1700,5530,10500,12000,19100,33700.0
USGS,05325000,00060,73412,,6,23,1903,2023,121,1993,67900,1934,148.0,8790,471.0,659,1290,1580,5290,10800,11800,19500,31900.0
USGS,05325000,00060,73412,,6,24,1903,2023,121,1993,65000,1934,94.0,8810,458.0,630,1350,1540,5650,10700,11600,20500,35200.0
USGS,05325000,00060,73412,,6,25,1903,2023,121,1993,62600,1934,65.0,8900,408.0,667,1290,1470,5650,10400,11000,20500,37500.0
USGS,05325000,00060,73412,,6,26,1903,2023,121,1993,60500,1934,65.0,8820,420.0,563,1250,1660,5620,9820,10800,21000,34300.0
USGS,05325000,00060,73412,,6,27,1903,2023,121,1993,56500,1934,73.0,8570,397.0,671,1220,1830,5530,9690,10700,19800,32800.0
USGS,05325000,00060,73412,,6,28,1903,2023,121,1993,51500,1934,101.0,8250,377.0,725,1200,1930,5470,9650,11000,18500,32600.0
